Al,Si,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,W,Tm,delta,To,t,protective_sum,risk_sum,Al_Cr_interaction,thermal_dose,predicted_n,log10_k,alloy_group,kinetics_class
0.0,0.0,0.8403361344537816,1.25,1.25,0.0,0.9090909090909091,0.0,0.0,-0.476,0.0,-0.10702757075168497,-1.1067579151186933,-0.6666666666666666,1.5510204081632653,0.125,0.2,0.0,1.1247443762781186,-1.0,1.3979400086720375,TiVCrNb,0
0.0,0.0,0.8403361344537816,1.25,1.25,0.0,0.9090909090909091,0.0,0.0,-0.476,0.0,-0.10702757075168497,-1.1067579151186933,0.0,-0.46938775510204084,0.125,0.2,0.0,-0.49079754601226994,-1.0,1.8325089127062364,TiVCrNb,0
0.0,0.0,0.8403361344537816,1.25,1.25,0.0,0.9090909090909091,0.0,0.0,-0.476,0.0,-0.10702757075168497,-1.1067579151186933,0.0,0.5306122448979592,0.125,0.2,0.0,0.5112474437627812,-1.0,1.8325089127062364,TiVCrNb,0
0.0,0.0,0.8403361344537816,1.25,1.25,0.0,0.9090909090909091,0.0,0.0,-0.476,0.0,-0.10702757075168497,-1.1067579151186933,0.0,1.5510204081632653,0.125,0.2,0.0,1.5337423312883436,-1.0,1.8325089127062364,TiVCrNb,0
0.8800000000000001,2.9,-2.453781512605042,0.0,1.26,0.0,-0.8727272727272729,1.0150000000000001,0.0,0.19400000000000003,0.0,0.03514021342140376,0.49140970916248045,0.0,-0.46938775510204084,0.6425000000000001,-0.8,1.3688888888888888,-0.49079754601226994,0.0,0.8129133566428556,AlSiTiCrNbMoTa,0
0.8800000000000001,2.9,-2.453781512605042,0.0,1.26,0.0,-0.8727272727272729,1.0150000000000001,0.0,0.19400000000000003,0.0,0.03514021342140376,0.49140970916248045,0.0,1.5510204081632653,0.6425000000000001,-0.8,1.3688888888888888,1.5337423312883436,0.0,0.8129133566428556,AlSiTiCrNbMoTa,0
0.8800000000000001,2.9,-2.453781512605042,0.0,1.26,0.0,-0.8727272727272729,1.0150000000000001,0.0,0.19400000000000003,0.0,0.03514021342140376,0.49140970916248045,0.0,3.5918367346938775,0.6425000000000001,-0.8,1.3688888888888888,3.5787321063394684,0.0,0.8129133566428556,AlSiTiCrNbMoTa,0
0.8800000000000001,2.9,-2.453781512605042,0.0,1.26,0.0,-0.8727272727272729,1.0150000000000001,0.0,0.19400000000000003,0.0,0.03514021342140376,0.49140970916248045,1.0,-0.46938775510204084,0.6425000000000001,-0.8,1.3688888888888888,-0.48466257668711654,0.0,1.1760912590556811,AlSiTiCrNbMoTa,1
0.8800000000000001,2.9,-2.453781512605042,0.0,1.26,0.0,-0.8727272727272729,1.0150000000000001,0.0,0.19400000000000003,0.0,0.03514021342140376,0.49140970916248045,1.0,0.5306122448979592,0.6425000000000001,-0.8,1.3688888888888888,0.8179959100204499,0.0,1.1760912590556811,AlSiTiCrNbMoTa,1
0.8800000000000001,2.9,-2.453781512605042,0.0,1.26,0.0,-0.8727272727272729,1.0150000000000001,0.0,0.19400000000000003,0.0,0.03514021342140376,0.49140970916248045,1.0,1.5510204081632653,0.6425000000000001,-0.8,1.3688888888888888,2.147239263803681,0.0,1.1760912590556811,AlSiTiCrNbMoTa,1
0.0,0.0,0.8403361344537816,0.0,0.0,0.0,-3.6363636363636362,1.25,25.0,-0.476,25.0,1.2862972348345585,0.0,0.6666666666666666,-0.46938775510204084,-0.5,-0.8,0.0,-0.4867075664621677,-1.0,1.3010299956639813,TiMoHfW,0
0.0,0.0,0.8403361344537816,0.0,0.0,0.0,-3.6363636363636362,1.25,25.0,-0.476,25.0,1.2862972348345585,0.0,0.6666666666666666,0.0,-0.5,-0.8,0.0,0.07770961145194274,-1.0,1.3010299956639813,TiMoHfW,0
0.0,0.0,0.8403361344537816,0.0,0.0,0.0,-3.6363636363636362,1.25,25.0,-0.476,25.0,1.2862972348345585,0.0,0.6666666666666666,0.4897959183673469,-0.5,-0.8,0.0,0.6666666666666666,-1.0,1.3010299956639813,TiMoHfW,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.476,0.0,-0.45377442700640963,0.06011286954290089,0.0,-0.46938775510204084,0.5,-0.8,1.2345679012345678,-0.49079754601226994,0.0,0.9294189257142929,AlCrMoNbTi,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.476,0.0,-0.45377442700640963,0.06011286954290089,0.0,0.02040816326530612,0.5,-0.8,1.2345679012345678,0.0,0.0,0.9294189257142929,AlCrMoNbTi,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.476,0.0,-0.45377442700640963,0.06011286954290089,0.0,0.5306122448979592,0.5,-0.8,1.2345679012345678,0.5112474437627812,0.0,0.9294189257142929,AlCrMoNbTi,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.476,0.0,-0.45377442700640963,0.06011286954290089,0.3333333333333333,-0.46938775510204084,0.5,-0.8,1.2345679012345678,-0.4887525562372188,0.0,1.1818435879447726,AlCrMoNbTi,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.476,0.0,-0.45377442700640963,0.06011286954290089,0.3333333333333333,0.02040816326530612,0.5,-0.8,1.2345679012345678,0.05112474437627812,0.0,1.1818435879447726,AlCrMoNbTi,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.476,0.0,-0.45377442700640963,0.06011286954290089,0.3333333333333333,0.5306122448979592,0.5,-0.8,1.2345679012345678,0.6134969325153374,0.0,1.1818435879447726,AlCrMoNbTi,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.476,0.0,-0.45377442700640963,0.06011286954290089,0.6666666666666666,-0.46938775510204084,0.5,-0.8,1.2345679012345678,-0.4867075664621677,0.0,1.4533183400470375,AlCrMoNbTi,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.476,0.0,-0.45377442700640963,0.06011286954290089,0.6666666666666666,0.02040816326530612,0.5,-0.8,1.2345679012345678,0.10224948875255624,0.0,1.4533183400470375,AlCrMoNbTi,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.476,0.0,-0.45377442700640963,0.06011286954290089,0.6666666666666666,0.5306122448979592,0.5,-0.8,1.2345679012345678,0.7157464212678937,0.0,1.4533183400470375,AlCrMoNbTi,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.476,0.0,-0.45377442700640963,0.06011286954290089,1.0,-0.46938775510204084,0.5,-0.8,1.2345679012345678,-0.48466257668711654,0.0,1.6232492903979006,AlCrMoNbTi,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.476,0.0,-0.45377442700640963,0.06011286954290089,1.0,-0.24489795918367346,0.5,-0.8,1.2345679012345678,-0.19222903885480572,0.0,1.6232492903979006,AlCrMoNbTi,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.476,0.0,-0.45377442700640963,0.06011286954290089,1.0,0.0,0.5,-0.8,1.2345679012345678,0.12678936605316973,0.0,1.6232492903979006,AlCrMoNbTi,1
1.0,0.0,0.0,0.0,1.0,0.0,-3.6363636363636362,1.0,0.0,0.524,0.0,-0.15038918708037277,0.06011286954290089,0.0,-0.46938775510204084,0.5,-0.8,1.2345679012345678,-0.49079754601226994,0.0,0.724275869600789,AlCrMoTaTi,1
1.0,0.0,0.0,0.0,1.0,0.0,-3.6363636363636362,1.0,0.0,0.524,0.0,-0.15038918708037277,0.06011286954290089,0.0,0.0,0.5,-0.8,1.2345679012345678,-0.02044989775051125,0.0,0.724275869600789,AlCrMoTaTi,1
1.0,0.0,0.0,0.0,1.0,0.0,-3.6363636363636362,1.0,0.0,0.524,0.0,-0.15038918708037277,0.06011286954290089,0.0,0.4897959183673469,0.5,-0.8,1.2345679012345678,0.4703476482617587,0.0,0.724275869600789,AlCrMoTaTi,1
1.0,0.0,0.0,0.0,1.0,0.0,-3.6363636363636362,1.0,0.0,0.524,0.0,-0.15038918708037277,0.06011286954290089,0.3333333333333333,-0.46938775510204084,0.5,-0.8,1.2345679012345678,-0.4887525562372188,0.0,0.9912260756924948,AlCrMoTaTi,1
1.0,0.0,0.0,0.0,1.0,0.0,-3.6363636363636362,1.0,0.0,0.524,0.0,-0.15038918708037277,0.06011286954290089,0.3333333333333333,0.0,0.5,-0.8,1.2345679012345678,0.028629856850715747,0.0,0.9912260756924948,AlCrMoTaTi,1
1.0,0.0,0.0,0.0,1.0,0.0,-3.6363636363636362,1.0,0.0,0.524,0.0,-0.15038918708037277,0.06011286954290089,0.3333333333333333,0.4897959183673469,0.5,-0.8,1.2345679012345678,0.5685071574642127,0.0,0.9912260756924948,AlCrMoTaTi,1
1.0,0.0,0.0,0.0,1.0,0.0,-3.6363636363636362,1.0,0.0,0.524,0.0,-0.15038918708037277,0.06011286954290089,0.6666666666666666,-0.46938775510204084,0.5,-0.8,1.2345679012345678,-0.4867075664621677,0.0,1.3443922736851108,AlCrMoTaTi,1
1.0,0.0,0.0,0.0,1.0,0.0,-3.6363636363636362,1.0,0.0,0.524,0.0,-0.15038918708037277,0.06011286954290089,0.6666666666666666,0.0,0.5,-0.8,1.2345679012345678,0.07770961145194274,0.0,1.3443922736851108,AlCrMoTaTi,1
1.0,0.0,0.0,0.0,1.0,0.0,-3.6363636363636362,1.0,0.0,0.524,0.0,-0.15038918708037277,0.06011286954290089,0.6666666666666666,0.4897959183673469,0.5,-0.8,1.2345679012345678,0.6666666666666666,0.0,1.3443922736851108,AlCrMoTaTi,1
1.0,0.0,0.0,0.0,1.0,0.0,-3.6363636363636362,1.0,0.0,0.524,0.0,-0.15038918708037277,0.06011286954290089,1.0,-0.46938775510204084,0.5,-0.8,1.2345679012345678,-0.48466257668711654,0.0,1.5854607295085006,AlCrMoTaTi,1
1.0,0.0,0.0,0.0,1.0,0.0,-3.6363636363636362,1.0,0.0,0.524,0.0,-0.15038918708037277,0.06011286954290089,1.0,0.0,0.5,-0.8,1.2345679012345678,0.12678936605316973,0.0,1.5854607295085006,AlCrMoTaTi,1
1.0,0.0,0.0,0.0,1.0,0.0,-3.6363636363636362,1.0,0.0,0.524,0.0,-0.15038918708037277,0.06011286954290089,1.0,0.4897959183673469,0.5,-0.8,1.2345679012345678,0.7648261758691206,0.0,1.5854607295085006,AlCrMoTaTi,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.476,0.0,-0.8852556571234396,0.7317959149191097,-0.6666666666666666,-0.46938775510204084,0.5,0.0,1.2345679012345678,-0.4948875255623722,1.0,0.505149978319906,AlCrNbTiZr,2
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.476,0.0,-0.8852556571234396,0.7317959149191097,-0.6666666666666666,0.5306122448979592,0.5,0.0,1.2345679012345678,0.3067484662576687,1.0,0.505149978319906,AlCrNbTiZr,2
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.476,0.0,-0.8852556571234396,0.7317959149191097,-0.6666666666666666,1.5510204081632653,0.5,0.0,1.2345679012345678,1.1247443762781186,1.0,0.505149978319906,AlCrNbTiZr,2
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.476,0.0,-0.8852556571234396,0.7317959149191097,0.0,-0.46938775510204084,0.5,0.0,1.2345679012345678,-0.49079754601226994,0.0,1.0969100130080565,AlCrNbTiZr,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.476,0.0,-0.8852556571234396,0.7317959149191097,0.0,0.5306122448979592,0.5,0.0,1.2345679012345678,0.5112474437627812,0.0,1.0969100130080565,AlCrNbTiZr,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.476,0.0,-0.8852556571234396,0.7317959149191097,0.0,1.5510204081632653,0.5,0.0,1.2345679012345678,1.5337423312883436,0.0,1.0969100130080565,AlCrNbTiZr,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.476,0.0,-0.8852556571234396,0.7317959149191097,0.3333333333333333,-0.46938775510204084,0.5,0.0,1.2345679012345678,-0.4887525562372188,0.0,1.3979400086720375,AlCrNbTiZr,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.476,0.0,-0.8852556571234396,0.7317959149191097,0.3333333333333333,0.02040816326530612,0.5,0.0,1.2345679012345678,0.05112474437627812,0.0,1.3979400086720375,AlCrNbTiZr,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.476,0.0,-0.8852556571234396,0.7317959149191097,0.3333333333333333,0.5306122448979592,0.5,0.0,1.2345679012345678,0.6134969325153374,0.0,1.3979400086720375,AlCrNbTiZr,1
0.9525,0.0,-0.1596638655462184,0.0,0.0,1.1905,-0.1727272727272726,0.476,0.0,0.0,0.0,-0.3780602581516242,0.7757364893737084,0.0,-0.46938775510204084,-0.023749999999999983,0.15239999999999995,0.0,-0.49079754601226994,0.0,1.255272505103306,AlMoNbTaTiZr,1
0.9525,0.0,-0.1596638655462184,0.0,0.0,1.1905,-0.1727272727272726,0.476,0.0,0.0,0.0,-0.3780602581516242,0.7757364893737084,0.0,0.5306122448979592,-0.023749999999999983,0.15239999999999995,0.0,0.5112474437627812,0.0,1.255272505103306,AlMoNbTaTiZr,1
0.9525,0.0,-0.1596638655462184,0.0,0.0,1.1905,-0.1727272727272726,0.476,0.0,0.0,0.0,-0.3780602581516242,0.7757364893737084,0.0,1.5510204081632653,-0.023749999999999983,0.15239999999999995,0.0,1.5337423312883436,0.0,1.255272505103306,AlMoNbTaTiZr,1
0.9525,0.0,-0.1596638655462184,0.0,0.0,1.1905,-0.1727272727272726,0.476,0.0,0.0,0.0,-0.3780602581516242,0.7757364893737084,0.3333333333333333,-0.46938775510204084,-0.023749999999999983,0.15239999999999995,0.0,-0.4887525562372188,0.0,1.4065401804339552,AlMoNbTaTiZr,1
0.9525,0.0,-0.1596638655462184,0.0,0.0,1.1905,-0.1727272727272726,0.476,0.0,0.0,0.0,-0.3780602581516242,0.7757364893737084,0.3333333333333333,0.5306122448979592,-0.023749999999999983,0.15239999999999995,0.0,0.6134969325153374,0.0,1.4065401804339552,AlMoNbTaTiZr,1
0.9525,0.0,-0.1596638655462184,0.0,0.0,1.1905,-0.1727272727272726,0.476,0.0,0.0,0.0,-0.3780602581516242,0.7757364893737084,0.3333333333333333,1.5510204081632653,-0.023749999999999983,0.15239999999999995,0.0,1.738241308793456,0.0,1.4065401804339552,AlMoNbTaTiZr,1
0.9525,0.0,-0.1596638655462184,0.0,0.0,1.1905,-0.1727272727272726,0.476,0.0,0.0,0.0,-0.3780602581516242,0.7757364893737084,0.6666666666666666,-0.46938775510204084,-0.023749999999999983,0.15239999999999995,0.0,-0.4867075664621677,0.0,1.740362689494244,AlMoNbTaTiZr,1
0.9525,0.0,-0.1596638655462184,0.0,0.0,1.1905,-0.1727272727272726,0.476,0.0,0.0,0.0,-0.3780602581516242,0.7757364893737084,0.6666666666666666,0.5306122448979592,-0.023749999999999983,0.15239999999999995,0.0,0.7157464212678937,0.0,1.740362689494244,AlMoNbTaTiZr,1
0.9525,0.0,-0.1596638655462184,0.0,0.0,1.1905,-0.1727272727272726,0.476,0.0,0.0,0.0,-0.3780602581516242,0.7757364893737084,0.6666666666666666,1.5510204081632653,-0.023749999999999983,0.15239999999999995,0.0,1.9427402862985685,0.0,1.740362689494244,AlMoNbTaTiZr,1
1.0,0.0,1.6806722689075633,0.0,0.0,0.5,1.8181818181818181,0.0,0.0,0.02400000000000002,0.0,-0.46585365415161345,0.46959010199027656,0.0,-0.46938775510204084,0.0,-0.4,0.0,-0.49079754601226994,0.0,1.3979400086720375,Al20Ti30Zr10Nb30Ta10,1
1.0,0.0,1.6806722689075633,0.0,0.0,0.5,1.8181818181818181,0.0,0.0,0.02400000000000002,0.0,-0.46585365415161345,0.46959010199027656,0.0,0.02040816326530612,0.0,-0.4,0.0,0.0,0.0,1.3979400086720375,Al20Ti30Zr10Nb30Ta10,1
1.0,0.0,1.6806722689075633,0.0,0.0,0.5,1.8181818181818181,0.0,0.0,0.02400000000000002,0.0,-0.46585365415161345,0.46959010199027656,0.0,0.5306122448979592,0.0,-0.4,0.0,0.5112474437627812,0.0,1.3979400086720375,Al20Ti30Zr10Nb30Ta10,1
1.0,0.0,1.6806722689075633,0.0,0.0,0.5,1.8181818181818181,0.0,0.0,0.02400000000000002,0.0,-0.46585365415161345,0.46959010199027656,0.3333333333333333,-0.46938775510204084,0.0,-0.4,0.0,-0.4887525562372188,0.0,1.6812412373755872,Al20Ti30Zr10Nb30Ta10,1
1.0,0.0,1.6806722689075633,0.0,0.0,0.5,1.8181818181818181,0.0,0.0,0.02400000000000002,0.0,-0.46585365415161345,0.46959010199027656,0.3333333333333333,0.02040816326530612,0.0,-0.4,0.0,0.05112474437627812,0.0,1.6812412373755872,Al20Ti30Zr10Nb30Ta10,1
1.0,0.0,1.6806722689075633,0.0,0.0,0.5,1.8181818181818181,0.0,0.0,0.02400000000000002,0.0,-0.46585365415161345,0.46959010199027656,0.3333333333333333,0.5306122448979592,0.0,-0.4,0.0,0.6134969325153374,0.0,1.6812412373755872,Al20Ti30Zr10Nb30Ta10,1
1.0,0.0,1.6806722689075633,0.0,0.0,0.5,1.8181818181818181,0.0,0.0,0.02400000000000002,0.0,-0.46585365415161345,0.46959010199027656,1.0,-0.46938775510204084,0.0,-0.4,0.0,-0.48466257668711654,0.0,1.977723605288848,Al20Ti30Zr10Nb30Ta10,1
1.0,0.0,1.6806722689075633,0.0,0.0,0.5,1.8181818181818181,0.0,0.0,0.02400000000000002,0.0,-0.46585365415161345,0.46959010199027656,1.0,-0.24489795918367346,0.0,-0.4,0.0,-0.19222903885480572,0.0,1.977723605288848,Al20Ti30Zr10Nb30Ta10,1
1.0,0.0,1.6806722689075633,0.0,0.0,0.5,1.8181818181818181,0.0,0.0,0.02400000000000002,0.0,-0.46585365415161345,0.46959010199027656,1.0,0.0,0.0,-0.4,0.0,0.12678936605316973,0.0,1.977723605288848,Al20Ti30Zr10Nb30Ta10,1
0.4545,0.0,-0.30588235294117655,0.0,0.0,0.909,-0.330909090909091,0.0,18.18,0.433,0.0,0.21538410369213093,0.3584436263973296,-1.0,-0.46938775510204084,-0.27275,-0.07280000000000002,0.0,-0.49693251533742333,0.0,1.146128035678238,Al9TiZrNbHfTa,1
0.4545,0.0,-0.30588235294117655,0.0,0.0,0.909,-0.330909090909091,0.0,18.18,0.433,0.0,0.21538410369213093,0.3584436263973296,-1.0,0.0,-0.27275,-0.07280000000000002,0.0,-0.16768916155419222,0.0,1.146128035678238,Al9TiZrNbHfTa,1
0.4545,0.0,-0.30588235294117655,0.0,0.0,0.909,-0.330909090909091,0.0,18.18,0.433,0.0,0.21538410369213093,0.3584436263973296,-1.0,0.4897959183673469,-0.27275,-0.07280000000000002,0.0,0.17586912065439672,0.0,1.146128035678238,Al9TiZrNbHfTa,1
0.6519999999999999,0.0,-0.4386554621848739,0.0,0.0,0.8695,-0.47454545454545444,0.0,17.39,0.39350000000000007,0.0,0.03899266661692671,0.6108433962977259,-1.0,-0.46938775510204084,-0.17400000000000002,-0.10439999999999998,0.0,-0.49693251533742333,0.0,1.0413926851582251,Al13TiZrNbHfTa,1
0.6519999999999999,0.0,-0.4386554621848739,0.0,0.0,0.8695,-0.47454545454545444,0.0,17.39,0.39350000000000007,0.0,0.03899266661692671,0.6108433962977259,-1.0,0.0,-0.17400000000000002,-0.10439999999999998,0.0,-0.16768916155419222,0.0,1.0413926851582251,Al13TiZrNbHfTa,1
0.6519999999999999,0.0,-0.4386554621848739,0.0,0.0,0.8695,-0.47454545454545444,0.0,17.39,0.39350000000000007,0.0,0.03899266661692671,0.6108433962977259,-1.0,0.4897959183673469,-0.17400000000000002,-0.10439999999999998,0.0,0.17586912065439672,0.0,1.0413926851582251,Al13TiZrNbHfTa,1
0.8335000000000001,0.0,-0.5596638655462183,0.0,0.0,0.8335000000000001,-0.6054545454545451,0.0,16.67,0.3575000000000001,0.0,-0.12121267350264724,0.8074354740522122,-1.0,-0.46938775510204084,-0.08324999999999996,-0.13319999999999993,0.0,-0.49693251533742333,0.0,1.0,Al16.67TiZrNbHfTa,1
0.8335000000000001,0.0,-0.5596638655462183,0.0,0.0,0.8335000000000001,-0.6054545454545451,0.0,16.67,0.3575000000000001,0.0,-0.12121267350264724,0.8074354740522122,-1.0,0.0,-0.08324999999999996,-0.13319999999999993,0.0,-0.16768916155419222,0.0,1.0,Al16.67TiZrNbHfTa,1
0.8335000000000001,0.0,-0.5596638655462183,0.0,0.0,0.8335000000000001,-0.6054545454545451,0.0,16.67,0.3575000000000001,0.0,-0.12121267350264724,0.8074354740522122,-1.0,0.4897959183673469,-0.08324999999999996,-0.13319999999999993,0.0,0.17586912065439672,0.0,1.0,Al16.67TiZrNbHfTa,1
0.8800000000000001,2.9,-2.453781512605042,0.0,1.26,0.0,-0.8727272727272729,1.0150000000000001,0.0,0.19400000000000003,0.0,0.03514021342140376,0.49140970916248045,0.3333333333333333,-0.46938775510204084,0.6425000000000001,-0.8,1.3688888888888888,-0.4887525562372188,0.0,0.6020599913279624,AlSiTiCrNbMoTa,1
0.8800000000000001,2.9,-2.453781512605042,0.0,1.26,0.0,-0.8727272727272729,1.0150000000000001,0.0,0.19400000000000003,0.0,0.03514021342140376,0.49140970916248045,0.3333333333333333,1.5510204081632653,0.6425000000000001,-0.8,1.3688888888888888,1.738241308793456,0.0,0.6020599913279624,AlSiTiCrNbMoTa,1
0.8800000000000001,2.9,-2.453781512605042,0.0,1.26,0.0,-0.8727272727272729,1.0150000000000001,0.0,0.19400000000000003,0.0,0.03514021342140376,0.49140970916248045,0.3333333333333333,3.5918367346938775,0.6425000000000001,-0.8,1.3688888888888888,3.9877300613496933,-1.0,0.6020599913279624,AlSiTiCrNbMoTa,1
0.8800000000000001,2.9,-2.453781512605042,0.0,1.26,0.0,-0.8727272727272729,1.0150000000000001,0.0,0.19400000000000003,0.0,0.03514021342140376,0.49140970916248045,0.6666666666666666,-0.46938775510204084,0.6425000000000001,-0.8,1.3688888888888888,-0.4867075664621677,0.0,0.9030899869919436,AlSiTiCrNbMoTa,1
0.8800000000000001,2.9,-2.453781512605042,0.0,1.26,0.0,-0.8727272727272729,1.0150000000000001,0.0,0.19400000000000003,0.0,0.03514021342140376,0.49140970916248045,0.6666666666666666,1.5510204081632653,0.6425000000000001,-0.8,1.3688888888888888,1.9427402862985685,0.0,0.9030899869919436,AlSiTiCrNbMoTa,1
0.8800000000000001,2.9,-2.453781512605042,0.0,1.26,0.0,-0.8727272727272729,1.0150000000000001,0.0,0.19400000000000003,0.0,0.03514021342140376,0.49140970916248045,0.6666666666666666,3.5918367346938775,0.6425000000000001,-0.8,1.3688888888888888,4.396728016359918,0.0,0.9030899869919436,AlSiTiCrNbMoTa,1
0.0,0.0,0.8403361344537816,0.0,1.25,1.25,0.9090909090909091,0.0,0.0,-0.476,0.0,-0.1456530063904165,-0.3892654031127972,0.0,-0.32653061224489793,0.125,0.2,0.0,-0.3476482617586912,1.0,0.9003671286564703,CrNbTiZr,1
0.0,0.0,0.8403361344537816,0.0,1.25,1.25,0.9090909090909091,0.0,0.0,-0.476,0.0,-0.1456530063904165,-0.3892654031127972,0.0,-0.16326530612244897,0.125,0.2,0.0,-0.18404907975460122,1.0,0.9003671286564703,CrNbTiZr,1
0.0,0.0,0.8403361344537816,0.0,1.25,1.25,0.9090909090909091,0.0,0.0,-0.476,0.0,-0.1456530063904165,-0.3892654031127972,0.0,0.0,0.125,0.2,0.0,-0.02044989775051125,1.0,0.9003671286564703,CrNbTiZr,1
0.0,0.0,-3.3613445378151265,0.0,0.0,0.0,0.9090909090909091,1.25,0.0,0.774,25.0,2.4050303070618195,-0.8898446716173505,0.0,-0.46938775510204084,-0.5,-0.8,0.0,-0.49079754601226994,0.0,0.7781512503836436,NbMoTaW,1
0.0,0.0,-3.3613445378151265,0.0,0.0,0.0,0.9090909090909091,1.25,0.0,0.774,25.0,2.4050303070618195,-0.8898446716173505,0.0,0.0,-0.5,-0.8,0.0,-0.02044989775051125,0.0,0.7781512503836436,NbMoTaW,1
0.0,0.0,-3.3613445378151265,0.0,0.0,0.0,0.9090909090909091,1.25,0.0,0.774,25.0,2.4050303070618195,-0.8898446716173505,0.0,0.4897959183673469,-0.5,-0.8,0.0,0.4703476482617587,0.0,0.7781512503836436,NbMoTaW,1
0.0,0.0,-3.3613445378151265,0.0,0.0,0.0,0.9090909090909091,1.25,0.0,0.774,25.0,2.4050303070618195,-0.8898446716173505,0.6666666666666666,-0.46938775510204084,-0.5,-0.8,0.0,-0.4867075664621677,0.0,1.255272505103306,NbMoTaW,1
0.0,0.0,-3.3613445378151265,0.0,0.0,0.0,0.9090909090909091,1.25,0.0,0.774,25.0,2.4050303070618195,-0.8898446716173505,0.6666666666666666,0.0,-0.5,-0.8,0.0,0.07770961145194274,0.0,1.255272505103306,NbMoTaW,1
0.0,0.0,-3.3613445378151265,0.0,0.0,0.0,0.9090909090909091,1.25,0.0,0.774,25.0,2.4050303070618195,-0.8898446716173505,0.6666666666666666,0.4897959183673469,-0.5,-0.8,0.0,0.6666666666666666,0.0,1.255272505103306,NbMoTaW,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,-0.476,0.0,0.42979575656188684,-0.5776784199743279,0.0,-0.46938775510204084,0.0,-0.8,0.0,-0.49079754601226994,0.0,1.0,TiCrNbMoHf,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,-0.476,0.0,0.42979575656188684,-0.5776784199743279,0.0,0.02040816326530612,0.0,-0.8,0.0,0.0,0.0,1.0,TiCrNbMoHf,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,-0.476,0.0,0.42979575656188684,-0.5776784199743279,0.0,0.5306122448979592,0.0,-0.8,0.0,0.5112474437627812,0.0,1.0,TiCrNbMoHf,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,-0.476,0.0,0.42979575656188684,-0.5776784199743279,0.6666666666666666,-0.46938775510204084,0.0,-0.8,0.0,-0.4867075664621677,0.0,1.3424226808222062,TiCrNbMoHf,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,-0.476,0.0,0.42979575656188684,-0.5776784199743279,0.6666666666666666,0.02040816326530612,0.0,-0.8,0.0,0.10224948875255624,0.0,1.3424226808222062,TiCrNbMoHf,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,-0.476,0.0,0.42979575656188684,-0.5776784199743279,0.6666666666666666,0.5306122448979592,0.0,-0.8,0.0,0.7157464212678937,0.0,1.3424226808222062,TiCrNbMoHf,1
0.0,0.0,-3.3613445378151265,0.0,0.0,1.25,0.9090909090909091,1.25,0.0,0.774,0.0,1.3045565316819587,-0.9333732968003782,-0.6666666666666666,-0.46938775510204084,-0.5,0.2,0.0,-0.4948875255623722,0.0,1.1760912590556811,ZrNbMoTa,1
0.0,0.0,-3.3613445378151265,0.0,0.0,1.25,0.9090909090909091,1.25,0.0,0.774,0.0,1.3045565316819587,-0.9333732968003782,-0.6666666666666666,0.0,-0.5,0.2,0.0,-0.11860940695296524,0.0,1.1760912590556811,ZrNbMoTa,1
0.0,0.0,-3.3613445378151265,0.0,0.0,1.25,0.9090909090909091,1.25,0.0,0.774,0.0,1.3045565316819587,-0.9333732968003782,-0.6666666666666666,0.4897959183673469,-0.5,0.2,0.0,0.2740286298568507,0.0,1.1760912590556811,ZrNbMoTa,1
